#;Callsign;Departure_Time;Destination Info;Origin Info;Routing;Aircraft Type;Cruise Speed (knots);km/h;Max Ceiling (FL);Default RFL;Time Duration;Schedule Arrival Time;path;Altitude;Speed;Speed_multiplied
360;TR2464;06.59.40;WMKK;WSSS;WSSS_WMKK;A320;450;;410;FL260;01.00.00;17.35.00;[WSSS,VTK,VJR,GUPTA,VKL,WMKK];[12000,38000,38000,38000,7000];[150,425,425,425,145];[1200, 3400, 3400, 3400, 1160]
361;AK716;07.00.00;WMKK;WSSS;WSSS_WMKK;A320;450;;410;FL260;01.00.00;20.10.00;[WSSS,VTK,VJR,GUPTA,VKL,WMKK];[7000,33000,33000,33000,7000];[160,475,475,475,160];[1280, 3800, 3800, 3800, 1280]
6842;MH3381;05.00.00;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;10.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,31000,31000,12000];[145,425,425,145];[1160, 3400, 3400, 1160]
6843;MH3807;05.00.20;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;20.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,38000,38000,12000];[160,400,400,150];[1280, 3200, 3200, 1200]
6844;AK6057;05.00.40;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;11.45.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,33000,33000,7000];[155,500,500,155];[1240, 4000, 4000, 1240]
6845;AK6059;05.01.00;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;18.55.00;[WBGB,VBU,VSI,VKG,WBGG];[7000,31000,31000,7000];[150,450,450,155];[1200, 3600, 3600, 1240]
6846;MH3804;05.01.20;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;08.25.00;[WBGB,VBU,VMI,WBGR];[12000,41000,12000];[155,490,150];[1240, 3920, 1200]
6847;MH3806;05.01.40;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;18.35.00;[WBGB,VBU,KADMO,VMI,WBGR];[12000,33000,33000,12000];[160,425,425,160];[1280, 3400, 3400, 1280]
6848;MH3461;05.02.00;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;11.55.00;[WBGB,VBU,VSI,WBGS];[7000,33000,12000];[160,425,145];[1280, 3400, 1160]
6849;MH3383;05.02.20;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;18.55.00;[WBGB,VBU,VSI,WBGS];[7000,33000,7000];[145,400,150];[1160, 3200, 1200]
6850;MH3324;05.02.40;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;09.30.00;[WBGB,VBU,VMI,BRU,VJN,WBKK];[12000,33000,33000,33000,12000];[145,490,490,490,150];[1160, 3920, 3920, 3920, 1200]
6851;MH3326;05.03.00;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;16.35.00;[WBGB,VBU,KADMO,BRU,VJN,WBKK];[12000,38000,38000,38000,7000];[145,500,500,500,150];[1160, 4000, 4000, 4000, 1200]
6852;AK5247;05.03.20;WMKK;WBGB;WBGB_WMKK;A320;450;;410;FL360;02.05.00;11.25.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,38000,38000,38000,38000,38000,12000];[145,400,400,400,400,400,150];[1160, 3200, 3200, 3200, 3200, 3200, 1200]
6853;MH2743;05.03.40;WMKK;WBGB;WBGB_WMKK;B738;460;;410;FL380;02.05.00;15.40.00;[WBGB,VBU,VSI,AGPOP,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,7000];[155,400,400,400,400,400,400,400,400,400,400,400,150];[1240, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 1200]
6854;MH2747;05.04.00;WMKK;WBGB;WBGB_WMKK;B738;460;;410;FL380;02.05.00;21.15.00;[WBGB,VBU,VSI,AGPOP,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,12000];[145,500,500,500,500,500,500,500,500,500,500,500,145];[1160, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 1160]
6855;AK5243;05.04.20;WMKK;WBGB;WBGB_WMKK;A320;450;;410;FL360;02.05.00;21.50.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,33000,33000,33000,33000,33000,12000];[145,500,500,500,500,500,160];[1160, 4000, 4000, 4000, 4000, 4000, 1280]
6856;MH3381;05.04.40;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;10.55.00;[WBGB,VBU,VSI,VKG,WBGG];[7000,33000,33000,12000];[150,500,500,145];[1200, 4000, 4000, 1160]
6857;MH3807;05.05.00;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;20.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,38000,38000,12000];[145,500,500,160];[1160, 4000, 4000, 1280]
6858;AK6057;05.05.20;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;11.45.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,41000,41000,7000];[155,500,500,160];[1240, 4000, 4000, 1280]
6859;AK6059;05.05.40;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;18.55.00;[WBGB,VBU,VSI,VKG,WBGG];[7000,41000,41000,12000];[145,425,425,160];[1160, 3400, 3400, 1280]
6860;MH3804;05.06.00;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;08.25.00;[WBGB,VBU,VMI,WBGR];[12000,41000,12000];[155,475,145];[1240, 3800, 1160]
6861;MH3806;05.06.20;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;18.35.00;[WBGB,VBU,KADMO,VMI,WBGR];[12000,31000,31000,7000];[145,425,425,145];[1160, 3400, 3400, 1160]
6862;MH3461;05.06.40;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;11.55.00;[WBGB,VBU,VSI,WBGS];[7000,31000,12000];[155,450,150];[1240, 3600, 1200]
6863;MH3383;05.07.00;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;18.55.00;[WBGB,VBU,VSI,WBGS];[12000,36000,12000];[155,475,150];[1240, 3800, 1200]
6864;MH3324;05.07.20;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;09.30.00;[WBGB,VBU,VMI,BRU,VJN,WBKK];[7000,41000,41000,41000,12000];[160,490,490,490,155];[1280, 3920, 3920, 3920, 1240]
6865;MH3326;05.07.40;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;16.35.00;[WBGB,VBU,KADMO,BRU,VJN,WBKK];[12000,31000,31000,31000,7000];[155,490,490,490,160];[1240, 3920, 3920, 3920, 1280]
6866;AK5247;05.08.00;WMKK;WBGB;WBGB_WMKK;A320;450;;410;FL360;02.05.00;11.25.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[12000,38000,38000,38000,38000,38000,7000];[155,450,450,450,450,450,160];[1240, 3600, 3600, 3600, 3600, 3600, 1280]
6867;MH2743;05.08.20;WMKK;WBGB;WBGB_WMKK;B738;460;;410;FL380;02.05.00;15.40.00;[WBGB,VBU,VSI,AGPOP,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,7000];[150,450,450,450,450,450,450,450,450,450,450,450,160];[1200, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 1280]
6868;MH2747;05.08.40;WMKK;WBGB;WBGB_WMKK;B738;460;;410;FL380;02.05.00;21.15.00;[WBGB,VBU,VSI,AGPOP,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,7000];[145,400,400,400,400,400,400,400,400,400,400,400,150];[1160, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 1200]
6869;AK5243;05.09.00;WMKK;WBGB;WBGB_WMKK;A320;450;;410;FL360;02.05.00;21.50.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,36000,36000,36000,36000,36000,12000];[160,400,400,400,400,400,150];[1280, 3200, 3200, 3200, 3200, 3200, 1200]
6870;MH3381;05.09.20;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;10.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,33000,33000,12000];[155,450,450,150];[1240, 3600, 3600, 1200]
6871;MH3807;05.09.40;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;20.55.00;[WBGB,VBU,VSI,VKG,WBGG];[7000,38000,38000,7000];[155,425,425,145];[1240, 3400, 3400, 1160]
6872;AK6057;05.10.00;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;11.45.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,38000,38000,7000];[150,475,475,150];[1200, 3800, 3800, 1200]
6873;AK6059;05.10.20;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;18.55.00;[WBGB,VBU,VSI,VKG,WBGG];[7000,33000,33000,7000];[145,475,475,150];[1160, 3800, 3800, 1200]
6874;MH3804;05.10.40;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;08.25.00;[WBGB,VBU,VMI,WBGR];[7000,36000,12000];[155,475,145];[1240, 3800, 1160]
6875;MH3806;05.11.00;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;18.35.00;[WBGB,VBU,KADMO,VMI,WBGR];[7000,31000,31000,12000];[160,475,475,160];[1280, 3800, 3800, 1280]
6876;MH3461;05.11.20;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;11.55.00;[WBGB,VBU,VSI,WBGS];[12000,36000,12000];[150,400,145];[1200, 3200, 1160]
6877;MH3383;05.11.40;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;18.55.00;[WBGB,VBU,VSI,WBGS];[12000,33000,12000];[145,475,145];[1160, 3800, 1160]
6878;MH3324;05.12.00;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;09.30.00;[WBGB,VBU,VMI,BRU,VJN,WBKK];[12000,41000,41000,41000,12000];[150,490,490,490,150];[1200, 3920, 3920, 3920, 1200]
6879;MH3326;05.12.20;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;16.35.00;[WBGB,VBU,KADMO,BRU,VJN,WBKK];[12000,31000,31000,31000,12000];[160,425,425,425,155];[1280, 3400, 3400, 3400, 1240]
6880;AK5247;05.12.40;WMKK;WBGB;WBGB_WMKK;A320;450;;410;FL360;02.05.00;11.25.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,38000,38000,38000,38000,38000,12000];[145,400,400,400,400,400,150];[1160, 3200, 3200, 3200, 3200, 3200, 1200]
6881;MH2743;05.13.00;WMKK;WBGB;WBGB_WMKK;B738;460;;410;FL380;02.05.00;15.40.00;[WBGB,VBU,VSI,AGPOP,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,12000];[145,490,490,490,490,490,490,490,490,490,490,490,160];[1160, 3920, 3920, 3920, 3920, 3920, 3920, 3920, 3920, 3920, 3920, 3920, 1280]
6882;MH2747;05.13.20;WMKK;WBGB;WBGB_WMKK;B738;460;;410;FL380;02.05.00;21.15.00;[WBGB,VBU,VSI,AGPOP,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,7000];[160,475,475,475,475,475,475,475,475,475,475,475,160];[1280, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 1280]
6883;AK5243;05.13.40;WMKK;WBGB;WBGB_WMKK;A320;450;;410;FL360;02.05.00;21.50.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,36000,36000,36000,36000,36000,7000];[150,425,425,425,425,425,155];[1200, 3400, 3400, 3400, 3400, 3400, 1240]
6884;MH3381;05.14.00;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;10.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,41000,41000,7000];[160,475,475,145];[1280, 3800, 3800, 1160]
6885;MH3807;05.14.20;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;20.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,41000,41000,12000];[150,400,400,155];[1200, 3200, 3200, 1240]
6886;AK6057;05.14.40;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;11.45.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,36000,36000,7000];[145,425,425,150];[1160, 3400, 3400, 1200]
6887;AK6059;05.15.00;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;18.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,41000,41000,7000];[150,500,500,160];[1200, 4000, 4000, 1280]
6888;MH3804;05.15.20;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;08.25.00;[WBGB,VBU,VMI,WBGR];[7000,41000,7000];[150,490,160];[1200, 3920, 1280]
6889;MH3806;05.15.40;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;18.35.00;[WBGB,VBU,KADMO,VMI,WBGR];[12000,36000,36000,7000];[150,475,475,150];[1200, 3800, 3800, 1200]
6890;MH3461;05.16.00;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;11.55.00;[WBGB,VBU,VSI,WBGS];[12000,41000,12000];[160,475,150];[1280, 3800, 1200]
6891;MH3383;05.16.20;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;18.55.00;[WBGB,VBU,VSI,WBGS];[7000,33000,12000];[155,500,145];[1240, 4000, 1160]
6892;MH3324;05.16.40;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;09.30.00;[WBGB,VBU,VMI,BRU,VJN,WBKK];[7000,38000,38000,38000,12000];[145,400,400,400,155];[1160, 3200, 3200, 3200, 1240]
6893;MH3326;05.17.00;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;16.35.00;[WBGB,VBU,KADMO,BRU,VJN,WBKK];[12000,36000,36000,36000,12000];[150,450,450,450,160];[1200, 3600, 3600, 3600, 1280]
6894;AK5247;05.17.20;WMKK;WBGB;WBGB_WMKK;A320;450;;410;FL360;02.05.00;11.25.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,36000,36000,36000,36000,36000,7000];[160,490,490,490,490,490,145];[1280, 3920, 3920, 3920, 3920, 3920, 1160]
6895;MH2743;05.17.40;WMKK;WBGB;WBGB_WMKK;B738;460;;410;FL380;02.05.00;15.40.00;[WBGB,VBU,VSI,AGPOP,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,7000];[160,475,475,475,475,475,475,475,475,475,475,475,145];[1280, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 1160]
6896;MH2747;05.18.00;WMKK;WBGB;WBGB_WMKK;B738;460;;410;FL380;02.05.00;21.15.00;[WBGB,VBU,VSI,AGPOP,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,7000];[155,450,450,450,450,450,450,450,450,450,450,450,150];[1240, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 1200]
6897;AK5243;05.18.20;WMKK;WBGB;WBGB_WMKK;A320;450;;410;FL360;02.05.00;21.50.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,36000,36000,36000,36000,36000,7000];[145,475,475,475,475,475,160];[1160, 3800, 3800, 3800, 3800, 3800, 1280]
6898;MH3381;05.18.40;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;10.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,31000,31000,7000];[155,490,490,155];[1240, 3920, 3920, 1240]
6899;MH3807;05.19.00;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;20.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,41000,41000,7000];[145,500,500,155];[1160, 4000, 4000, 1240]
6900;AK6057;05.19.20;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;11.45.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,33000,33000,12000];[145,475,475,155];[1160, 3800, 3800, 1240]
6901;AK6059;05.19.40;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;18.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,36000,36000,12000];[160,425,425,155];[1280, 3400, 3400, 1240]
6902;MH3804;05.20.00;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;08.25.00;[WBGB,VBU,VMI,WBGR];[12000,36000,7000];[155,400,145];[1240, 3200, 1160]
6903;MH3806;05.20.20;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;18.35.00;[WBGB,VBU,KADMO,VMI,WBGR];[12000,38000,38000,12000];[145,400,400,145];[1160, 3200, 3200, 1160]
6904;MH3461;05.20.40;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;11.55.00;[WBGB,VBU,VSI,WBGS];[12000,31000,12000];[155,450,150];[1240, 3600, 1200]
6905;MH3383;05.21.00;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;18.55.00;[WBGB,VBU,VSI,WBGS];[12000,31000,12000];[160,475,145];[1280, 3800, 1160]
6906;MH3324;05.21.20;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;09.30.00;[WBGB,VBU,VMI,BRU,VJN,WBKK];[12000,41000,41000,41000,12000];[145,500,500,500,150];[1160, 4000, 4000, 4000, 1200]
6907;MH3326;05.21.40;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;16.35.00;[WBGB,VBU,KADMO,BRU,VJN,WBKK];[7000,38000,38000,38000,7000];[155,400,400,400,150];[1240, 3200, 3200, 3200, 1200]
6908;AK5247;05.22.00;WMKK;WBGB;WBGB_WMKK;A320;450;;410;FL360;02.05.00;11.25.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,36000,36000,36000,36000,36000,12000];[150,475,475,475,475,475,155];[1200, 3800, 3800, 3800, 3800, 3800, 1240]
6909;MH2743;05.22.20;WMKK;WBGB;WBGB_WMKK;B738;460;;410;FL380;02.05.00;15.40.00;[WBGB,VBU,VSI,AGPOP,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,7000];[160,425,425,425,425,425,425,425,425,425,425,425,160];[1280, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 1280]
6910;MH2747;05.22.40;WMKK;WBGB;WBGB_WMKK;B738;460;;410;FL380;02.05.00;21.15.00;[WBGB,VBU,VSI,AGPOP,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,12000];[160,400,400,400,400,400,400,400,400,400,400,400,145];[1280, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 1160]
6911;AK5243;05.23.00;WMKK;WBGB;WBGB_WMKK;A320;450;;410;FL360;02.05.00;21.50.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,38000,38000,38000,38000,38000,12000];[155,490,490,490,490,490,160];[1240, 3920, 3920, 3920, 3920, 3920, 1280]
6912;MH3381;05.23.20;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;10.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,38000,38000,12000];[150,425,425,155];[1200, 3400, 3400, 1240]
6913;MH3807;05.23.40;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;20.55.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,36000,36000,12000];[145,500,500,155];[1160, 4000, 4000, 1240]
6914;AK6057;05.24.00;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;11.45.00;[WBGB,VBU,VSI,VKG,WBGG];[12000,33000,33000,12000];[145,475,475,145];[1160, 3800, 3800, 1160]
6915;AK6059;05.24.20;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;18.55.00;[WBGB,VBU,VSI,VKG,WBGG];[7000,36000,36000,12000];[155,500,500,155];[1240, 4000, 4000, 1240]
6916;MH3804;05.24.40;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;08.25.00;[WBGB,VBU,VMI,WBGR];[7000,41000,7000];[150,425,150];[1200, 3400, 1200]
6917;MH3806;05.25.00;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;18.35.00;[WBGB,VBU,KADMO,VMI,WBGR];[12000,36000,36000,12000];[145,400,400,160];[1160, 3200, 3200, 1280]
6918;MH3461;05.25.20;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;11.55.00;[WBGB,VBU,VSI,WBGS];[7000,33000,7000];[150,425,150];[1200, 3400, 1200]
6919;MH3383;05.25.40;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;18.55.00;[WBGB,VBU,VSI,WBGS];[7000,38000,12000];[155,400,150];[1240, 3200, 1200]
6920;MH3324;05.26.00;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;09.30.00;[WBGB,VBU,VMI,BRU,VJN,WBKK];[12000,33000,33000,33000,12000];[150,500,500,500,150];[1200, 4000, 4000, 4000, 1200]
6921;MH3326;05.26.20;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;16.35.00;[WBGB,VBU,KADMO,BRU,VJN,WBKK];[7000,41000,41000,41000,12000];[160,400,400,400,155];[1280, 3200, 3200, 3200, 1240]
6922;AK5247;05.26.40;WMKK;WBGB;WBGB_WMKK;A320;450;;410;FL360;02.05.00;11.25.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[12000,38000,38000,38000,38000,38000,7000];[160,500,500,500,500,500,150];[1280, 4000, 4000, 4000, 4000, 4000, 1200]
6923;MH2743;05.27.00;WMKK;WBGB;WBGB_WMKK;B738;460;;410;FL380;02.05.00;15.40.00;[WBGB,VBU,VSI,AGPOP,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,7000];[160,475,475,475,475,475,475,475,475,475,475,475,160];[1280, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 1280]
6924;MH2747;05.27.20;WMKK;WBGB;WBGB_WMKK;B738;460;;410;FL380;02.05.00;21.15.00;[WBGB,VBU,VSI,AGPOP,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,12000];[150,500,500,500,500,500,500,500,500,500,500,500,160];[1200, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 1280]
6925;AK5243;05.27.40;WMKK;WBGB;WBGB_WMKK;A320;450;;410;FL360;02.05.00;21.50.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,36000,36000,36000,36000,36000,12000];[150,490,490,490,490,490,160];[1200, 3920, 3920, 3920, 3920, 3920, 1280]
6926;MH3381;05.28.00;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;10.55.00;[WBGB,VBU,VSI,VKG,WBGG];[7000,33000,33000,7000];[145,500,500,145];[1160, 4000, 4000, 1160]
6927;MH3807;05.28.20;WBGG;WBGB;WBGB_WBGG;AT72;275;;250;FL250;01.00.00;20.55.00;[WBGB,VBU,VSI,VKG,WBGG];[7000,38000,38000,7000];[160,500,500,150];[1280, 4000, 4000, 1200]
6928;AK6057;05.28.40;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;11.45.00;[WBGB,VBU,VSI,VKG,WBGG];[7000,38000,38000,7000];[145,425,425,150];[1160, 3400, 3400, 1200]
6929;AK6059;05.29.00;WBGG;WBGB;WBGB_WBGG;A320;450;;410;FL260;01.00.00;18.55.00;[WBGB,VBU,VSI,VKG,WBGG];[7000,33000,33000,7000];[150,450,450,145];[1200, 3600, 3600, 1160]
6930;MH3804;05.29.20;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;08.25.00;[WBGB,VBU,VMI,WBGR];[7000,31000,12000];[160,450,145];[1280, 3600, 1160]
6931;MH3806;05.29.40;WBGR;WBGB;WBGB_WBGR;AT72;275;;250;FL180;00.35.00;18.35.00;[WBGB,VBU,KADMO,VMI,WBGR];[7000,33000,33000,7000];[150,500,500,155];[1200, 4000, 4000, 1240]
6932;MH3461;05.30.00;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;11.55.00;[WBGB,VBU,VSI,WBGS];[12000,38000,7000];[145,490,145];[1160, 3920, 1160]
6933;MH3383;05.30.20;WBGS;WBGB;WBGB_WBGS;AT72;275;;250;FL140;00.35.00;18.55.00;[WBGB,VBU,VSI,WBGS];[12000,31000,7000];[155,475,150];[1240, 3800, 1200]
6934;MH3324;05.30.40;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;09.30.00;[WBGB,VBU,VMI,BRU,VJN,WBKK];[7000,31000,31000,31000,12000];[150,400,400,400,150];[1200, 3200, 3200, 3200, 1200]
6935;MH3326;05.31.00;WBKK;WBGB;WBGB_WBKK;AT72;275;;250;FL190;01.15.00;16.35.00;[WBGB,VBU,KADMO,BRU,VJN,WBKK];[7000,41000,41000,41000,7000];[155,425,425,425,155];[1240, 3400, 3400, 3400, 1240]
6936;AK5247;05.31.20;WMKK;WBGB;WBGB_WMKK;A320;450;;410;FL360;02.05.00;11.25.00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,33000,33000,33000,33000,33000,7000];[155,425,425,425,425,425,150];[1240, 3400, 3400, 3400, 3400, 3400, 1200]
